,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
85,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",707,1700.0,,26460,stim,8.0,poldrack-single-stim,s567
88,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",691,1700.0,,29068,stim,9.0,poldrack-single-stim,s567
91,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",1091,1700.0,,31676,stim,10.0,poldrack-single-stim,s567
94,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1090,1700.0,,34283,stim,11.0,poldrack-single-stim,s567
97,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",837,1700.0,,36888,stim,12.0,poldrack-single-stim,s567
100,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",712,1700.0,,39496,stim,13.0,poldrack-single-stim,s567
103,2100.0,0.0,89.0,double,test,attention_network_task,,down,left,incongruent,71,"89,71",826,1700.0,,42101,stim,14.0,poldrack-single-stim,s567
106,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",643,1700.0,,44706,stim,15.0,poldrack-single-stim,s567
109,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",867,1700.0,,47313,stim,16.0,poldrack-single-stim,s567
112,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",1768,1700.0,,49920,stim,17.0,poldrack-single-stim,s567
115,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",1495,1700.0,,52525,stim,18.0,poldrack-single-stim,s567
118,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",513,1700.0,,55131,stim,19.0,poldrack-single-stim,s567
121,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",555,1700.0,,57736,stim,20.0,poldrack-single-stim,s567
124,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",617,1700.0,,60345,stim,21.0,poldrack-single-stim,s567
127,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",754,1700.0,,62952,stim,22.0,poldrack-single-stim,s567
130,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",1266,1700.0,,65557,stim,23.0,poldrack-single-stim,s567
133,2100.136,0.0,89.0,double,test,attention_network_task,,up,left,congruent,-1,"89,71",-1,1700.0,,68166,stim,24.0,poldrack-single-stim,s567
136,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",614,1700.0,,70771,stim,25.0,poldrack-single-stim,s567
139,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",631,1700.0,,73377,stim,26.0,poldrack-single-stim,s567
142,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",537,1700.0,,75982,stim,27.0,poldrack-single-stim,s567
145,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",1615,1700.0,,78587,stim,28.0,poldrack-single-stim,s567
148,2100.136,0.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,71,"89,71",813,1700.0,,81193,stim,29.0,poldrack-single-stim,s567
151,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",1101,1700.0,,83798,stim,30.0,poldrack-single-stim,s567
154,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",1309,1700.0,,86406,stim,31.0,poldrack-single-stim,s567
157,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",1155,1700.0,,89012,stim,32.0,poldrack-single-stim,s567
160,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",921,1700.0,,91617,stim,33.0,poldrack-single-stim,s567
163,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1245,1700.0,,94223,stim,34.0,poldrack-single-stim,s567
166,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",1096,1700.0,,96831,stim,35.0,poldrack-single-stim,s567
169,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",1166,1700.0,,99437,stim,36.0,poldrack-single-stim,s567
172,2100.408,0.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,-1,"89,71",-1,1700.0,,102042,stim,37.0,poldrack-single-stim,s567
175,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",664,1700.0,,104650,stim,38.0,poldrack-single-stim,s567
178,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",644,1700.0,,107258,stim,39.0,poldrack-single-stim,s567
181,2100.0,0.0,71.0,spatial,test,attention_network_task,,up,right,congruent,-1,"89,71",-1,1700.0,,109864,stim,40.0,poldrack-single-stim,s567
184,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",1045,1700.0,,112469,stim,41.0,poldrack-single-stim,s567
187,2100.0,0.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,-1,"89,71",-1,1700.0,,115074,stim,42.0,poldrack-single-stim,s567
190,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",1728,1700.0,,117680,stim,43.0,poldrack-single-stim,s567
193,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",619,1700.0,,120286,stim,44.0,poldrack-single-stim,s567
196,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",810,1700.0,,122891,stim,45.0,poldrack-single-stim,s567
199,2100.272,0.0,89.0,double,test,attention_network_task,,up,left,incongruent,71,"89,71",1595,1700.0,,125496,stim,46.0,poldrack-single-stim,s567
202,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",638,1700.0,,128102,stim,47.0,poldrack-single-stim,s567
205,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",1116,1700.0,,130710,stim,48.0,poldrack-single-stim,s567
208,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",773,1700.0,,133315,stim,49.0,poldrack-single-stim,s567
211,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",642,1700.0,,135921,stim,50.0,poldrack-single-stim,s567
214,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",776,1700.0,,138526,stim,51.0,poldrack-single-stim,s567
217,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",1418,1700.0,,141131,stim,52.0,poldrack-single-stim,s567
220,2100.544,0.0,71.0,double,test,attention_network_task,,up,right,incongruent,-1,"89,71",-1,1700.0,,143737,stim,53.0,poldrack-single-stim,s567
223,2100.408,0.0,89.0,spatial,test,attention_network_task,,down,left,congruent,71,"89,71",1403,1700.0,,146343,stim,54.0,poldrack-single-stim,s567
226,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",856,1700.0,,148948,stim,55.0,poldrack-single-stim,s567
229,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",840,1700.0,,151554,stim,56.0,poldrack-single-stim,s567
232,2100.8160000000003,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",711,1700.0,,154161,stim,57.0,poldrack-single-stim,s567
235,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",1284,1700.0,,156767,stim,58.0,poldrack-single-stim,s567
238,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1170,1700.0,,159373,stim,59.0,poldrack-single-stim,s567
241,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",957,1700.0,,161981,stim,60.0,poldrack-single-stim,s567
244,2100.136,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,-1,"89,71",-1,1700.0,,164586,stim,61.0,poldrack-single-stim,s567
247,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",665,1700.0,,167192,stim,62.0,poldrack-single-stim,s567
250,2100.544,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",708,1700.0,,169797,stim,63.0,poldrack-single-stim,s567
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177300,rest_block,,poldrack-single-stim,s567
255,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",600,1700.0,,182911,stim,64.0,poldrack-single-stim,s567
258,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",825,1700.0,,185518,stim,65.0,poldrack-single-stim,s567
261,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",669,1700.0,,188126,stim,66.0,poldrack-single-stim,s567
264,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1266,1700.0,,190731,stim,67.0,poldrack-single-stim,s567
267,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",750,1700.0,,193337,stim,68.0,poldrack-single-stim,s567
270,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",894,1700.0,,195942,stim,69.0,poldrack-single-stim,s567
273,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",1011,1700.0,,198548,stim,70.0,poldrack-single-stim,s567
276,2100.136,0.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,-1,"89,71",-1,1700.0,,201153,stim,71.0,poldrack-single-stim,s567
279,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",815,1700.0,,203758,stim,72.0,poldrack-single-stim,s567
282,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",1233,1700.0,,206364,stim,73.0,poldrack-single-stim,s567
285,2100.136,0.0,71.0,double,test,attention_network_task,,down,right,congruent,-1,"89,71",-1,1700.0,,208971,stim,74.0,poldrack-single-stim,s567
288,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",830,1700.0,,211578,stim,75.0,poldrack-single-stim,s567
291,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",1700,1700.0,,214185,stim,76.0,poldrack-single-stim,s567
294,2100.408,0.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,-1,"89,71",-1,1700.0,,216791,stim,77.0,poldrack-single-stim,s567
297,2100.0,0.0,89.0,double,test,attention_network_task,,up,left,incongruent,71,"89,71",1205,1700.0,,219397,stim,78.0,poldrack-single-stim,s567
300,2100.136,0.0,71.0,double,test,attention_network_task,,up,right,congruent,-1,"89,71",-1,1700.0,,222002,stim,79.0,poldrack-single-stim,s567
303,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",1964,1700.0,,224608,stim,80.0,poldrack-single-stim,s567
